,angkatan,gol_ukt,4-FIS.Basis,5-MAT.Basis,4-KIM.Basis,jumlah_siswa-5,5-FIS.Basis,4-MAT,2-GEO.Unit,ranking_mapel_un-4,1-GEO.Unit,4-IND,jumlah_siswa-2,5-IND,1-BAS,3-SNB,5-KIM,3-MAT.Basis,2-SOS,1-SOS,4-MAT.Basis,1-AGM.Unit,1-SNB,5-FIS,2-EKO.Unit,lulus_tpb
387,0.0,10.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,7.692307692307693,55.882352941176464,48.48484848484847,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
388,0.0,40.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,38.23529411764707,21.212121212121218,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
389,0.0,90.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,30.30303030303031,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
390,0.0,40.0,50.0,33.333333333333336,77.77777777777779,22.34762979683973,7.216494845360824,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,33.33333333333334,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
391,0.0,40.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
392,0.0,0.0,0.0,33.333333333333336,11.111111111111114,22.34762979683973,1.0309278350515463,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,7.692307692307693,100.0,57.212877939529676,56.255531030234636,100.0,1.0
393,0.0,50.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
394,0.0,20.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,32.35294117647061,27.27272727272728,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
395,0.0,80.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,38.23529411764707,39.393939393939405,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,0.0
396,0.0,0.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
397,0.0,30.0,75.0,46.66666666666667,55.55555555555556,22.34762979683973,7.216494845360824,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,69.23076923076923,67.64705882352945,54.54545454545453,69.23076923076923,100.0,57.212877939529676,56.255531030234636,100.0,1.0
398,0.0,0.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,0.0,1.0
399,0.0,30.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
400,0.0,20.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,33.33333333333334,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
401,0.0,0.0,50.0,46.66666666666667,77.77777777777779,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,53.84615384615384,58.823529411764724,54.54545454545453,53.84615384615384,100.0,57.212877939529676,56.255531030234636,100.0,1.0
402,0.0,50.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
403,0.0,70.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,50.0,45.45454545454547,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
404,0.0,30.0,50.0,46.66666666666667,77.77777777777779,22.34762979683973,7.216494845360824,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,45.45454545454547,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,0.0
405,0.0,30.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,0.0
406,0.0,20.0,0.0,6.666666666666668,11.111111111111114,22.34762979683973,1.0309278350515463,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,7.692307692307693,48.91203011147036,48.14002706083579,7.692307692307693,100.0,57.212877939529676,56.255531030234636,0.0,1.0
407,0.0,0.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,52.94117647058823,39.393939393939405,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
408,0.0,60.0,75.0,60.0,77.77777777777779,22.34762979683973,7.216494845360824,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,30.30303030303031,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
409,0.0,50.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
410,0.0,100.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
411,0.0,40.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,36.363636363636374,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,0.0
412,0.0,20.0,75.0,46.66666666666667,77.77777777777779,22.34762979683973,7.216494845360824,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,53.84615384615384,32.35294117647061,45.45454545454547,53.84615384615384,100.0,57.212877939529676,56.255531030234636,100.0,1.0
413,0.0,50.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,45.45454545454547,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
414,0.0,50.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,0.0
415,0.0,90.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
416,0.0,70.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
417,0.0,30.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,35.29411764705884,27.27272727272728,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
418,0.0,30.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
419,0.0,40.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
420,0.0,80.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,61.764705882352956,57.575757575757564,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
421,0.0,20.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
422,0.0,70.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
423,0.0,30.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
424,0.0,60.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
425,0.0,0.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,0.0
426,0.0,20.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,47.05882352941177,42.424242424242436,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
427,0.0,0.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,44.117647058823536,33.33333333333334,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
428,0.0,60.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
429,0.0,80.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
430,0.0,10.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,32.35294117647061,33.33333333333334,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
431,0.0,30.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,59.4166081255122,100.0,10.957543309570996,100.0,57.83076588607992,18.198529411764707,51.714625850340184,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,41.176470588235304,30.30303030303031,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,1.0
