,angkatan,gol_ukt,4-FIS.Basis,5-MAT.Basis,4-KIM.Basis,lulus_tpb
205,0.0,70.0,50.0,33.333333333333336,55.55555555555556,0.0
206,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
207,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
208,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
209,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
210,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
211,0.0,0.0,50.0,33.333333333333336,55.55555555555556,0.0
212,0.0,50.0,75.0,46.66666666666667,55.55555555555556,1.0
213,0.0,20.0,50.0,46.66666666666667,55.55555555555556,1.0
214,0.0,40.0,50.0,46.66666666666667,55.55555555555556,1.0
215,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
216,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
217,0.0,30.0,50.0,33.333333333333336,55.55555555555556,0.0
218,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
219,0.0,20.0,50.0,60.0,55.55555555555556,1.0
220,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
221,0.0,80.0,50.0,33.333333333333336,55.55555555555556,1.0
222,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
223,0.0,20.0,50.0,33.333333333333336,55.55555555555556,0.0
224,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
225,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
226,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
227,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
228,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
229,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
230,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
231,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
232,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
233,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
234,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
235,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
236,0.0,90.0,50.0,33.333333333333336,55.55555555555556,1.0
237,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
238,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
239,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
240,0.0,20.0,50.0,46.66666666666667,55.55555555555556,1.0
241,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
242,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
243,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
244,0.0,100.0,50.0,33.333333333333336,55.55555555555556,1.0
245,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
246,0.0,40.0,75.0,33.333333333333336,77.77777777777779,1.0
247,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
248,0.0,100.0,50.0,46.66666666666667,77.77777777777779,1.0
249,0.0,40.0,50.0,46.66666666666667,77.77777777777779,1.0
250,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
251,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
252,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
253,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
254,0.0,60.0,50.0,33.333333333333336,55.55555555555556,0.0
255,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
256,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
257,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
258,0.0,50.0,75.0,46.66666666666667,55.55555555555556,1.0
259,0.0,30.0,50.0,33.333333333333336,55.55555555555556,0.0
260,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
261,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
262,0.0,60.0,50.0,33.333333333333336,55.55555555555556,0.0
263,0.0,80.0,75.0,46.66666666666667,77.77777777777779,1.0
264,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
265,0.0,10.0,50.0,33.333333333333336,55.55555555555556,0.0
266,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
267,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
268,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
269,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
270,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
271,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
272,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
273,0.0,70.0,75.0,60.0,77.77777777777779,1.0
274,0.0,30.0,75.0,33.333333333333336,77.77777777777779,1.0
275,0.0,60.0,50.0,46.66666666666667,55.55555555555556,1.0
276,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
277,0.0,40.0,50.0,33.333333333333336,55.55555555555556,0.0
278,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
279,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
280,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
281,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
282,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
283,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
284,0.0,30.0,75.0,60.0,77.77777777777779,1.0
285,0.0,70.0,50.0,33.333333333333336,55.55555555555556,0.0
286,0.0,20.0,75.0,33.333333333333336,77.77777777777779,1.0
287,0.0,20.0,0.0,33.333333333333336,11.111111111111114,1.0
288,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
289,0.0,40.0,75.0,46.66666666666667,55.55555555555556,1.0
290,0.0,90.0,50.0,33.333333333333336,55.55555555555556,1.0
291,0.0,20.0,75.0,60.0,77.77777777777779,1.0
292,0.0,60.0,0.0,6.666666666666668,11.111111111111114,1.0
293,0.0,20.0,75.0,60.0,77.77777777777779,0.0
294,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
295,0.0,30.0,0.0,6.666666666666668,11.111111111111114,1.0
296,0.0,10.0,0.0,6.666666666666668,11.111111111111114,1.0
297,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
298,0.0,30.0,0.0,33.333333333333336,11.111111111111114,1.0
299,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
300,0.0,80.0,50.0,33.333333333333336,55.55555555555556,1.0
301,0.0,70.0,0.0,33.333333333333336,11.111111111111114,0.0
302,0.0,10.0,75.0,60.0,77.77777777777779,1.0
303,0.0,40.0,50.0,33.333333333333336,55.55555555555556,0.0
304,0.0,20.0,0.0,6.666666666666668,11.111111111111114,1.0
305,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
306,0.0,30.0,75.0,33.333333333333336,77.77777777777779,1.0
307,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
308,0.0,50.0,50.0,33.333333333333336,55.55555555555556,0.0
309,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
310,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
311,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
312,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
313,0.0,0.0,50.0,33.333333333333336,55.55555555555556,0.0
314,0.0,50.0,50.0,46.66666666666667,55.55555555555556,1.0
315,0.0,30.0,50.0,33.333333333333336,55.55555555555556,0.0
316,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
317,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
318,0.0,10.0,75.0,46.66666666666667,55.55555555555556,1.0
319,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
320,0.0,30.0,0.0,6.666666666666668,11.111111111111114,1.0
321,0.0,70.0,0.0,6.666666666666668,11.111111111111114,0.0
322,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
323,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
324,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
325,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
326,0.0,70.0,50.0,6.666666666666668,55.55555555555556,0.0
327,0.0,20.0,75.0,33.333333333333336,77.77777777777779,1.0
328,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
329,0.0,30.0,50.0,33.333333333333336,55.55555555555556,0.0
330,0.0,30.0,50.0,60.0,55.55555555555556,1.0
331,0.0,50.0,50.0,33.333333333333336,55.55555555555556,0.0
332,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
333,0.0,30.0,50.0,33.333333333333336,55.55555555555556,0.0
334,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
335,0.0,70.0,50.0,46.66666666666667,55.55555555555556,1.0
336,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
337,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
338,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
339,0.0,60.0,50.0,33.333333333333336,55.55555555555556,0.0
340,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
341,0.0,80.0,50.0,46.66666666666667,55.55555555555556,1.0
342,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
343,0.0,90.0,50.0,33.333333333333336,55.55555555555556,1.0
344,0.0,30.0,75.0,46.66666666666667,77.77777777777779,1.0
345,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
346,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
347,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
348,0.0,20.0,50.0,46.66666666666667,55.55555555555556,1.0
349,0.0,0.0,0.0,33.333333333333336,11.111111111111114,1.0
350,0.0,100.0,50.0,33.333333333333336,55.55555555555556,1.0
351,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
352,0.0,100.0,50.0,46.66666666666667,55.55555555555556,1.0
353,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
354,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
355,0.0,70.0,50.0,33.333333333333336,55.55555555555556,0.0
356,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
357,0.0,40.0,75.0,46.66666666666667,55.55555555555556,1.0
358,0.0,60.0,75.0,100.0,55.55555555555556,1.0
359,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
360,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
361,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
362,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
363,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
364,0.0,60.0,50.0,33.333333333333336,55.55555555555556,0.0
365,0.0,90.0,50.0,46.66666666666667,55.55555555555556,1.0
366,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
367,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
368,0.0,0.0,50.0,33.333333333333336,77.77777777777779,1.0
369,0.0,30.0,75.0,46.66666666666667,77.77777777777779,1.0
370,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
371,0.0,40.0,50.0,33.333333333333336,55.55555555555556,0.0
372,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
373,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
374,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
375,0.0,80.0,75.0,46.66666666666667,77.77777777777779,1.0
376,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
377,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
378,0.0,50.0,100.0,60.0,99.99999999999999,1.0
379,0.0,20.0,50.0,33.333333333333336,55.55555555555556,0.0
380,0.0,90.0,75.0,46.66666666666667,77.77777777777779,1.0
381,0.0,70.0,50.0,6.666666666666668,55.55555555555556,1.0
382,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
383,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
384,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
385,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
386,0.0,60.0,50.0,33.333333333333336,55.55555555555556,1.0
387,0.0,10.0,50.0,33.333333333333336,55.55555555555556,1.0
388,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
389,0.0,90.0,50.0,33.333333333333336,55.55555555555556,1.0
390,0.0,40.0,50.0,33.333333333333336,77.77777777777779,1.0
391,0.0,40.0,50.0,33.333333333333336,55.55555555555556,1.0
392,0.0,0.0,0.0,33.333333333333336,11.111111111111114,1.0
393,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
394,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
395,0.0,80.0,50.0,33.333333333333336,55.55555555555556,0.0
396,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
397,0.0,30.0,75.0,46.66666666666667,55.55555555555556,1.0
398,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
399,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.0
400,0.0,20.0,50.0,33.333333333333336,55.55555555555556,1.0
401,0.0,0.0,50.0,46.66666666666667,77.77777777777779,1.0
402,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
403,0.0,70.0,50.0,33.333333333333336,55.55555555555556,1.0
404,0.0,30.0,50.0,46.66666666666667,77.77777777777779,0.0
405,0.0,30.0,50.0,33.333333333333336,55.55555555555556,0.0
406,0.0,20.0,0.0,6.666666666666668,11.111111111111114,1.0
407,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.0
408,0.0,60.0,75.0,60.0,77.77777777777779,1.0
409,0.0,50.0,50.0,33.333333333333336,55.55555555555556,1.0
