,angkatan,gol_ukt,4-FIS.Basis,5-MAT.Basis,4-KIM.Basis,jumlah_siswa-5,5-FIS.Basis,4-MAT,2-GEO.Unit,ranking_mapel_un-4,lulus_tpb
38,0.0,20.0,50.0,33.333333333333336,55.55555555555556,8.126410835214447,5.154639175257731,36.111111111111086,100.0,8.757062146892656,1.0
39,0.0,0.0,50.0,33.333333333333336,55.55555555555556,81.26410835214446,99.99999999999999,72.2222222222222,100.0,50.56497175141243,1.0
40,0.0,10.0,50.0,33.333333333333336,55.55555555555556,7.900677200902935,5.154639175257731,69.44444444444443,100.0,0.5649717514124293,1.0
41,0.0,30.0,0.0,6.666666666666668,11.111111111111114,66.81715575620767,1.0309278350515463,50.0,100.0,51.69491525423729,1.0
42,0.0,20.0,50.0,33.333333333333336,55.55555555555556,30.022573363431153,5.154639175257731,74.99999999999997,100.0,10.451977401129945,0.0
43,0.0,30.0,50.0,33.333333333333336,55.55555555555556,30.022573363431153,5.154639175257731,74.99999999999997,100.0,2.2598870056497176,0.0
44,0.0,60.0,50.0,33.333333333333336,55.55555555555556,22.573363431151243,5.154639175257731,50.0,100.0,12.146892655367232,1.0
45,0.0,30.0,50.0,33.333333333333336,55.55555555555556,23.25056433408578,5.154639175257731,52.77777777777777,100.0,17.51412429378531,1.0
46,0.0,50.0,50.0,33.333333333333336,55.55555555555556,34.31151241534989,1.0309278350515463,66.66666666666666,0.0,21.751412429378533,1.0
47,0.0,50.0,50.0,33.333333333333336,55.55555555555556,16.70428893905192,5.154639175257731,41.66666666666666,100.0,9.322033898305085,1.0
48,0.0,40.0,50.0,33.333333333333336,55.55555555555556,21.44469525959368,5.154639175257731,41.66666666666666,100.0,17.231638418079097,1.0
49,0.0,40.0,50.0,33.333333333333336,55.55555555555556,11.512415349887133,5.154639175257731,69.44444444444443,100.0,1.694915254237288,1.0
50,0.0,0.0,50.0,33.333333333333336,55.55555555555556,20.31602708803612,5.154639175257731,61.111111111111086,100.0,9.6045197740113,1.0
51,0.0,40.0,50.0,33.333333333333336,55.55555555555556,20.31602708803612,5.154639175257731,69.44444444444443,100.0,6.497175141242938,0.0
52,0.0,30.0,0.0,6.666666666666668,11.111111111111114,66.81715575620767,1.0309278350515463,47.2222222222222,100.0,45.19774011299435,1.0
53,0.0,70.0,50.0,33.333333333333336,55.55555555555556,57.11060948081264,5.154639175257731,94.4444444444444,100.0,3.672316384180791,1.0
54,0.0,40.0,50.0,33.333333333333336,55.55555555555556,22.799097065462753,5.154639175257731,55.55555555555554,100.0,17.796610169491526,1.0
55,0.0,60.0,75.0,33.333333333333336,55.55555555555556,31.151241534988714,7.216494845360824,36.111111111111086,100.0,24.576271186440678,1.0
56,0.0,30.0,50.0,33.333333333333336,55.55555555555556,40.63205417607224,5.154639175257731,55.55555555555554,100.0,4.519774011299435,0.0
57,0.0,50.0,0.0,6.666666666666668,11.111111111111114,66.81715575620767,1.0309278350515463,44.44444444444443,100.0,57.909604519774014,1.0
58,0.0,40.0,50.0,33.333333333333336,55.55555555555556,34.08577878103838,5.154639175257731,63.888888888888886,100.0,9.887005649717514,1.0
59,0.0,30.0,50.0,33.333333333333336,55.55555555555556,7.900677200902935,5.154639175257731,69.44444444444443,100.0,0.5649717514124293,1.0
60,0.0,20.0,50.0,33.333333333333336,55.55555555555556,21.44469525959368,5.154639175257731,44.44444444444443,100.0,22.598870056497177,1.0
61,0.0,70.0,50.0,33.333333333333336,55.55555555555556,34.08577878103838,5.154639175257731,80.55555555555554,100.0,9.887005649717514,1.0
62,0.0,50.0,75.0,33.333333333333336,77.77777777777779,46.27539503386004,7.216494845360824,63.888888888888886,100.0,24.858757062146893,0.0
63,0.0,30.0,25.0,20.0,33.33333333333333,5.417607223476298,3.092783505154639,58.333333333333314,100.0,1.1299435028248588,1.0
64,0.0,10.0,50.0,33.333333333333336,55.55555555555556,16.93002257336343,5.154639175257731,94.4444444444444,100.0,3.954802259887006,0.0
65,0.0,60.0,50.0,33.333333333333336,55.55555555555556,16.93002257336343,5.154639175257731,94.4444444444444,100.0,1.9774011299435028,1.0
66,0.0,80.0,75.0,33.333333333333336,55.55555555555556,25.507900677200904,5.154639175257731,47.2222222222222,100.0,5.649717514124294,1.0
67,0.0,70.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,56.2222222222222,100.0,4.237288135593221,1.0
68,0.0,30.0,50.0,33.333333333333336,55.55555555555556,4.966139954853274,5.154639175257731,58.333333333333314,100.0,3.3898305084745766,1.0
69,0.0,90.0,50.0,33.333333333333336,55.55555555555556,6.320541760722348,5.154639175257731,38.888888888888886,100.0,2.2598870056497176,1.0
70,0.0,60.0,50.0,33.333333333333336,55.55555555555556,20.31602708803612,5.154639175257731,72.2222222222222,100.0,5.084745762711865,1.0
71,0.0,80.0,50.0,33.333333333333336,55.55555555555556,58.690744920993225,5.154639175257731,63.888888888888886,100.0,22.033898305084747,1.0
72,0.0,40.0,75.0,33.333333333333336,77.77777777777779,46.27539503386004,7.216494845360824,61.111111111111086,100.0,38.983050847457626,1.0
73,0.0,70.0,50.0,33.333333333333336,55.55555555555556,42.88939051918736,5.154639175257731,58.333333333333314,100.0,40.3954802259887,1.0
74,0.0,20.0,50.0,46.66666666666667,55.55555555555556,15.80135440180587,5.154639175257731,47.2222222222222,100.0,18.361581920903955,1.0
75,0.0,40.0,75.0,33.333333333333336,77.77777777777779,46.27539503386004,7.216494845360824,72.2222222222222,100.0,17.51412429378531,1.0
76,0.0,30.0,50.0,33.333333333333336,55.55555555555556,29.571106094808126,5.154639175257731,39.583333333333314,100.0,11.864406779661017,0.0
77,0.0,60.0,50.0,46.66666666666667,77.77777777777779,22.799097065462753,5.154639175257731,69.44444444444443,100.0,20.338983050847457,1.0
78,0.0,60.0,75.0,33.333333333333336,55.55555555555556,20.31602708803612,5.154639175257731,55.55555555555554,100.0,0.5649717514124293,1.0
79,0.0,60.0,50.0,33.333333333333336,55.55555555555556,60.045146726862306,5.154639175257731,83.33333333333331,100.0,45.48022598870057,0.0
80,0.0,70.0,50.0,33.333333333333336,55.55555555555556,81.26410835214446,99.99999999999999,72.2222222222222,100.0,83.61581920903954,1.0
81,0.0,20.0,50.0,33.333333333333336,55.55555555555556,15.575620767494357,5.154639175257731,41.66666666666666,100.0,6.214689265536723,1.0
82,0.0,80.0,50.0,86.66666666666667,55.55555555555556,0.4514672686230249,5.154639175257731,63.888888888888886,100.0,0.5649717514124293,1.0
83,0.0,90.0,50.0,33.333333333333336,55.55555555555556,95.48532731376974,5.154639175257731,52.77777777777777,100.0,100.0,1.0
84,0.0,30.0,50.0,33.333333333333336,55.55555555555556,25.733634311512414,5.154639175257731,55.55555555555554,100.0,18.361581920903955,1.0
85,0.0,20.0,50.0,33.333333333333336,55.55555555555556,95.48532731376974,5.154639175257731,61.111111111111086,100.0,85.59322033898306,1.0
86,0.0,70.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,56.58333333333334,100.0,18.07909604519774,1.0
87,0.0,80.0,50.0,33.333333333333336,55.55555555555556,24.153498871331827,5.154639175257731,41.66666666666666,100.0,26.55367231638418,1.0
88,0.0,40.0,50.0,33.333333333333336,55.55555555555556,58.690744920993225,5.154639175257731,63.888888888888886,100.0,26.271186440677965,1.0
89,0.0,0.0,50.0,33.333333333333336,55.55555555555556,35.44018058690745,5.154639175257731,61.111111111111086,100.0,27.966101694915256,0.0
90,0.0,0.0,50.0,33.333333333333336,55.55555555555556,58.690744920993225,5.154639175257731,66.66666666666666,100.0,12.146892655367232,0.0
91,0.0,60.0,50.0,33.333333333333336,55.55555555555556,27.313769751693002,5.154639175257731,50.0,100.0,1.9774011299435028,1.0
92,0.0,30.0,50.0,33.333333333333336,55.55555555555556,37.92325056433408,5.154639175257731,80.55555555555554,100.0,0.847457627118644,1.0
93,0.0,70.0,50.0,33.333333333333336,55.55555555555556,54.17607223476298,5.154639175257731,80.55555555555554,100.0,4.237288135593221,0.0
94,0.0,20.0,50.0,33.333333333333336,55.55555555555556,4.966139954853274,5.154639175257731,27.77777777777777,100.0,3.3898305084745766,1.0
95,0.0,40.0,50.0,33.333333333333336,77.77777777777779,22.799097065462753,7.216494845360824,61.111111111111086,100.0,7.062146892655368,0.0
96,0.0,30.0,75.0,46.66666666666667,77.77777777777779,16.252821670428894,7.216494845360824,77.77777777777777,100.0,3.672316384180791,1.0
97,0.0,0.0,50.0,0.0,55.55555555555556,2.257336343115124,5.154639175257731,50.0,100.0,3.1073446327683616,1.0
98,0.0,0.0,50.0,33.333333333333336,55.55555555555556,29.119638826185103,5.154639175257731,44.44444444444443,100.0,28.24858757062147,1.0
99,0.0,0.0,50.0,33.333333333333336,55.55555555555556,33.63431151241535,5.154639175257731,52.77777777777777,100.0,17.796610169491526,1.0
100,0.0,50.0,50.0,33.333333333333336,55.55555555555556,8.803611738148984,5.154639175257731,86.11111111111109,100.0,0.0,1.0
101,0.0,30.0,50.0,33.333333333333336,55.55555555555556,21.44469525959368,5.154639175257731,61.111111111111086,100.0,5.084745762711865,1.0
102,0.0,40.0,75.0,60.0,77.77777777777779,30.9255079006772,7.216494845360824,44.44444444444443,100.0,13.84180790960452,1.0
103,0.0,50.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,42.66666666666666,100.0,13.27683615819209,1.0
104,0.0,40.0,50.0,33.333333333333336,55.55555555555556,52.144469525959366,5.154639175257731,63.888888888888886,100.0,11.016949152542374,1.0
105,0.0,50.0,50.0,33.333333333333336,55.55555555555556,13.769751693002258,5.154639175257731,61.111111111111086,100.0,0.0,1.0
106,0.0,40.0,50.0,33.333333333333336,55.55555555555556,27.313769751693002,5.154639175257731,66.66666666666666,100.0,0.5649717514124293,0.0
107,0.0,70.0,75.0,46.66666666666667,55.55555555555556,7.900677200902935,5.154639175257731,69.44444444444443,100.0,3.954802259887006,1.0
108,0.0,40.0,50.0,33.333333333333336,55.55555555555556,35.44018058690745,5.154639175257731,72.2222222222222,100.0,23.163841807909606,1.0
109,0.0,100.0,50.0,33.333333333333336,55.55555555555556,0.9029345372460497,5.154639175257731,38.888888888888886,100.0,1.694915254237288,1.0
110,0.0,50.0,50.0,33.333333333333336,55.55555555555556,32.957110609480814,5.154639175257731,47.05555555555554,100.0,12.146892655367232,1.0
111,0.0,90.0,50.0,33.333333333333336,55.55555555555556,34.08577878103838,5.154639175257731,61.111111111111086,100.0,20.056497175141242,1.0
112,0.0,50.0,50.0,33.333333333333336,55.55555555555556,31.151241534988714,5.154639175257731,50.0,100.0,5.36723163841808,1.0
113,0.0,80.0,75.0,46.66666666666667,77.77777777777779,53.72460496613996,7.216494845360824,55.55555555555554,100.0,31.073446327683616,1.0
114,0.0,50.0,50.0,33.333333333333336,55.55555555555556,42.21218961625282,5.154639175257731,41.66666666666666,100.0,15.819209039548024,1.0
115,0.0,70.0,50.0,33.333333333333336,55.55555555555556,58.690744920993225,5.154639175257731,69.44444444444443,100.0,13.84180790960452,1.0
116,0.0,20.0,50.0,33.333333333333336,55.55555555555556,3.160270880361174,5.154639175257731,61.111111111111086,100.0,0.2824858757062147,1.0
117,0.0,70.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,55.55555555555554,100.0,12.146892655367232,1.0
118,0.0,20.0,50.0,33.333333333333336,55.55555555555556,50.33860045146727,5.154639175257731,41.66666666666666,100.0,13.84180790960452,1.0
119,0.0,60.0,50.0,33.333333333333336,55.55555555555556,50.33860045146727,5.154639175257731,72.2222222222222,100.0,3.3898305084745766,1.0
120,0.0,30.0,50.0,33.333333333333336,55.55555555555556,34.08577878103838,5.154639175257731,69.44444444444443,100.0,22.316384180790962,1.0
121,0.0,40.0,50.0,33.333333333333336,55.55555555555556,16.478555304740407,5.154639175257731,91.66666666666663,100.0,0.847457627118644,0.0
122,0.0,30.0,50.0,33.333333333333336,55.55555555555556,1.805869074492099,5.154639175257731,50.0,100.0,1.694915254237288,1.0
123,0.0,0.0,50.0,33.333333333333336,55.55555555555556,28.442437923250566,5.154639175257731,27.77777777777777,100.0,31.920903954802263,1.0
124,0.0,90.0,50.0,33.333333333333336,55.55555555555556,7.900677200902935,5.154639175257731,55.55555555555554,100.0,0.2824858757062147,1.0
125,0.0,40.0,50.0,33.333333333333336,55.55555555555556,81.26410835214446,99.99999999999999,72.2222222222222,100.0,10.451977401129945,1.0
126,0.0,30.0,50.0,46.66666666666667,55.55555555555556,50.56433408577878,5.154639175257731,74.99999999999997,100.0,5.932203389830509,1.0
127,0.0,10.0,50.0,33.333333333333336,55.55555555555556,21.896162528216706,5.154639175257731,61.111111111111086,100.0,0.847457627118644,1.0
128,0.0,0.0,50.0,33.333333333333336,55.55555555555556,23.25056433408578,5.154639175257731,91.66666666666663,100.0,0.2824858757062147,1.0
129,0.0,10.0,50.0,33.333333333333336,55.55555555555556,23.702031602708804,5.154639175257731,50.0,100.0,8.192090395480227,1.0
130,0.0,0.0,50.0,46.66666666666667,55.55555555555556,26.41083521444695,7.216494845360824,50.0,100.0,13.559322033898306,1.0
131,0.0,0.0,100.0,60.0,99.99999999999999,23.927765237020317,9.278350515463917,61.111111111111086,100.0,14.124293785310735,1.0
132,0.0,60.0,50.0,33.333333333333336,55.55555555555556,14.446952595936795,5.154639175257731,47.2222222222222,100.0,10.169491525423728,1.0
133,0.0,70.0,50.0,33.333333333333336,55.55555555555556,46.72686230248307,5.154639175257731,69.44444444444443,100.0,30.7909604519774,1.0
134,0.0,30.0,50.0,33.333333333333336,55.55555555555556,22.573363431151243,5.154639175257731,36.111111111111086,100.0,4.237288135593221,1.0
135,0.0,60.0,50.0,33.333333333333336,55.55555555555556,26.18510158013544,5.154639175257731,52.77777777777777,100.0,13.84180790960452,1.0
136,0.0,60.0,75.0,46.66666666666667,77.77777777777779,25.733634311512414,7.216494845360824,33.333333333333314,100.0,15.819209039548024,1.0
137,0.0,30.0,75.0,46.66666666666667,55.55555555555556,32.7313769751693,7.216494845360824,55.55555555555554,100.0,30.225988700564972,1.0
138,0.0,10.0,50.0,46.66666666666667,55.55555555555556,56.433408577878104,7.216494845360824,38.888888888888886,100.0,14.40677966101695,1.0
139,0.0,30.0,50.0,33.333333333333336,55.55555555555556,16.252821670428894,5.154639175257731,36.111111111111086,100.0,5.36723163841808,1.0
140,0.0,10.0,50.0,33.333333333333336,55.55555555555556,6.772009029345373,5.154639175257731,52.77777777777777,100.0,1.1299435028248588,1.0
141,0.0,30.0,50.0,33.333333333333336,55.55555555555556,4.288939051918736,5.154639175257731,94.4444444444444,100.0,1.1299435028248588,1.0
142,0.0,50.0,50.0,33.333333333333336,55.55555555555556,35.44018058690745,5.154639175257731,77.77777777777777,100.0,22.316384180790962,0.0
143,0.0,60.0,50.0,33.333333333333336,55.55555555555556,23.25056433408578,5.154639175257731,36.111111111111086,100.0,17.231638418079097,0.0
144,0.0,0.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,66.66666666666666,100.0,1.4124293785310733,0.0
145,0.0,0.0,50.0,33.333333333333336,55.55555555555556,45.598194130925506,5.154639175257731,50.0,100.0,28.24858757062147,1.0
146,0.0,30.0,50.0,33.333333333333336,55.55555555555556,26.636568848758465,5.154639175257731,41.66666666666666,100.0,12.429378531073446,1.0
147,0.0,30.0,50.0,46.66666666666667,55.55555555555556,25.733634311512414,7.216494845360824,50.0,100.0,15.254237288135593,1.0
148,0.0,40.0,50.0,33.333333333333336,55.55555555555556,15.124153498871332,5.154639175257731,77.77777777777777,100.0,1.694915254237288,1.0
149,0.0,50.0,50.0,33.333333333333336,55.55555555555556,31.151241534988714,5.154639175257731,36.111111111111086,100.0,33.61581920903955,1.0
150,0.0,40.0,50.0,33.333333333333336,55.55555555555556,44.01805869074492,5.154639175257731,50.0,100.0,39.548022598870055,1.0
151,0.0,40.0,50.0,20.0,55.55555555555556,18.284424379232505,5.154639175257731,63.888888888888886,100.0,6.214689265536723,1.0
152,0.0,70.0,50.0,33.333333333333336,55.55555555555556,16.478555304740407,5.154639175257731,91.66666666666663,100.0,0.847457627118644,1.0
153,0.0,40.0,50.0,33.333333333333336,55.55555555555556,18.510158013544018,5.154639175257731,27.083333333333314,100.0,8.192090395480227,0.0
154,0.0,80.0,50.0,33.333333333333336,55.55555555555556,32.957110609480814,5.154639175257731,55.55555555555554,100.0,24.01129943502825,0.0
155,0.0,90.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,52.77777777777777,100.0,12.146892655367232,1.0
156,0.0,70.0,50.0,33.333333333333336,55.55555555555556,39.503386004514674,5.154639175257731,72.2222222222222,100.0,16.949152542372882,1.0
157,0.0,50.0,50.0,33.333333333333336,55.55555555555556,11.512415349887133,5.154639175257731,63.888888888888886,100.0,0.847457627118644,1.0
158,0.0,30.0,50.0,33.333333333333336,55.55555555555556,50.33860045146727,5.154639175257731,58.333333333333314,100.0,12.429378531073446,1.0
159,0.0,20.0,50.0,33.333333333333336,55.55555555555556,12.415349887133184,5.154639175257731,56.94444444444443,100.0,7.344632768361582,1.0
160,0.0,20.0,50.0,33.333333333333336,55.55555555555556,60.045146726862306,5.154639175257731,72.2222222222222,100.0,18.926553672316384,1.0
161,0.0,10.0,50.0,33.333333333333336,55.55555555555556,6.320541760722348,5.154639175257731,61.111111111111086,100.0,1.694915254237288,1.0
162,0.0,20.0,50.0,33.333333333333336,55.55555555555556,6.320541760722348,5.154639175257731,38.888888888888886,100.0,5.084745762711865,1.0
163,0.0,10.0,75.0,46.66666666666667,99.99999999999999,44.46952595936795,7.216494845360824,63.888888888888886,100.0,2.824858757062147,1.0
164,0.0,30.0,50.0,33.333333333333336,55.55555555555556,46.95259593679458,5.154639175257731,50.0,100.0,32.76836158192091,1.0
165,0.0,40.0,50.0,33.333333333333336,55.55555555555556,37.92325056433408,5.154639175257731,72.2222222222222,100.0,13.27683615819209,1.0
166,0.0,20.0,75.0,33.333333333333336,55.55555555555556,20.31602708803612,5.154639175257731,52.77777777777777,100.0,8.192090395480227,1.0
167,0.0,10.0,50.0,33.333333333333336,55.55555555555556,12.641083521444695,5.154639175257731,36.111111111111086,100.0,10.169491525423728,1.0
168,0.0,50.0,50.0,46.66666666666667,77.77777777777779,34.5372460496614,5.154639175257731,74.99999999999997,100.0,10.169491525423728,1.0
169,0.0,50.0,50.0,33.333333333333336,55.55555555555556,9.932279909706546,5.154639175257731,44.44444444444443,100.0,3.672316384180791,1.0
170,0.0,50.0,50.0,33.333333333333336,55.55555555555556,7.44920993227991,5.154639175257731,41.66666666666666,100.0,2.824858757062147,0.0
171,0.0,10.0,50.0,33.333333333333336,55.55555555555556,35.44018058690745,5.154639175257731,77.77777777777777,100.0,12.994350282485875,1.0
172,0.0,40.0,50.0,33.333333333333336,55.55555555555556,57.11060948081264,5.154639175257731,63.888888888888886,100.0,45.48022598870057,0.0
173,0.0,60.0,50.0,33.333333333333336,55.55555555555556,22.34762979683973,5.154639175257731,61.111111111111086,100.0,6.779661016949153,1.0
174,0.0,90.0,50.0,33.333333333333336,55.55555555555556,8.803611738148984,5.154639175257731,51.361111111111086,100.0,4.80225988700565,1.0
175,0.0,60.0,50.0,46.66666666666667,77.77777777777779,34.5372460496614,5.154639175257731,72.2222222222222,100.0,29.37853107344633,1.0
176,0.0,50.0,50.0,33.333333333333336,55.55555555555556,38.1489841986456,5.154639175257731,52.77777777777777,100.0,20.62146892655367,1.0
177,0.0,10.0,50.0,33.333333333333336,55.55555555555556,18.73589164785553,5.154639175257731,24.66666666666663,100.0,16.666666666666668,1.0
178,0.0,0.0,50.0,46.66666666666667,55.55555555555556,7.900677200902935,5.154639175257731,44.44444444444443,100.0,6.779661016949153,1.0
179,0.0,40.0,50.0,33.333333333333336,55.55555555555556,33.182844243792324,5.154639175257731,47.2222222222222,100.0,22.316384180790962,1.0
180,0.0,60.0,50.0,33.333333333333336,55.55555555555556,33.86004514672686,5.154639175257731,77.77777777777777,100.0,4.237288135593221,0.0
181,0.0,30.0,50.0,33.333333333333336,55.55555555555556,6.772009029345373,5.154639175257731,41.66666666666666,100.0,2.824858757062147,0.0
182,0.0,10.0,50.0,33.333333333333336,55.55555555555556,23.702031602708804,5.154639175257731,52.77777777777777,100.0,17.51412429378531,0.0
183,0.0,40.0,50.0,0.0,55.55555555555556,2.9345372460496613,5.154639175257731,77.77777777777777,100.0,0.2824858757062147,0.0
184,0.0,10.0,50.0,46.66666666666667,77.77777777777779,51.24153498871332,7.216494845360824,55.55555555555554,100.0,13.27683615819209,1.0
185,0.0,70.0,50.0,33.333333333333336,55.55555555555556,6.772009029345373,5.154639175257731,52.77777777777777,100.0,4.237288135593221,1.0
186,0.0,40.0,50.0,33.333333333333336,55.55555555555556,49.43566591422122,5.154639175257731,50.0,100.0,22.88135593220339,1.0
187,0.0,0.0,75.0,33.333333333333336,55.55555555555556,47.1783295711061,5.154639175257731,38.888888888888886,100.0,47.45762711864407,1.0
188,0.0,50.0,50.0,33.333333333333336,55.55555555555556,21.896162528216706,5.154639175257731,50.0,100.0,7.344632768361582,1.0
189,0.0,30.0,50.0,46.66666666666667,55.55555555555556,56.433408577878104,7.216494845360824,63.888888888888886,100.0,5.084745762711865,1.0
190,0.0,20.0,50.0,33.333333333333336,55.55555555555556,58.01354401805869,5.154639175257731,50.0,100.0,51.41242937853107,1.0
191,0.0,60.0,0.0,6.666666666666668,11.111111111111114,66.81715575620767,1.0309278350515463,50.0,100.0,63.559322033898304,1.0
192,0.0,70.0,50.0,33.333333333333336,55.55555555555556,37.92325056433408,5.154639175257731,63.888888888888886,100.0,4.237288135593221,1.0
193,0.0,40.0,50.0,33.333333333333336,55.55555555555556,15.124153498871332,5.154639175257731,63.888888888888886,100.0,4.237288135593221,1.0
194,0.0,90.0,50.0,33.333333333333336,55.55555555555556,37.020316027088036,5.154639175257731,63.888888888888886,100.0,28.8135593220339,1.0
195,0.0,40.0,50.0,33.333333333333336,55.55555555555556,11.512415349887133,5.154639175257731,44.44444444444443,100.0,5.932203389830509,1.0
196,0.0,50.0,50.0,33.333333333333336,55.55555555555556,12.415349887133184,5.154639175257731,65.41666666666666,100.0,4.237288135593221,1.0
197,0.0,30.0,50.0,33.333333333333336,55.55555555555556,44.01805869074492,5.154639175257731,63.888888888888886,100.0,34.463276836158194,1.0
